delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost
24079.0,ecom express,clothing,truck,express,south,clear,67.7,21.65,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000003,no,delivered,3,453.45
24080.0,shadowfax,cosmetics,ev van,standard,south,foggy,29.4,2.53,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,5,154.59
24081.0,dhl,fragile items,ev bike,standard,central,stormy,129.3,40.97,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,4,769.41
24082.0,delhivery,documents,bike,same day,north,hot,148.7,1.86,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000008,no,delivered,3,849.08
24083.0,xpressbees,electronics,ev bike,express,central,foggy,66.1,31.05,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000003,yes,delayed,2,473.65
24084.0,amazon logistics,furniture,scooter,express,east,clear,297.1,20.12,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000007,yes,delayed,2,1606.86
24085.0,fedex,clothing,truck,two day,west,foggy,86.7,41.08,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,5,556.74
24086.0,ecom express,groceries,truck,same day,east,hot,44.5,47.02,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000008,no,delivered,4,463.56
24087.0,ekart,furniture,van,same day,north,clear,36.0,4.4,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000008,no,delivered,4,293.2
24088.0,delhivery,furniture,van,same day,east,stormy,35.3,9.06,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,4,303.68
24089.0,shadowfax,furniture,scooter,standard,north,cold,94.2,35.53,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000024,no,delivered,4,577.59
24090.0,blue dart,pharmacy,scooter,same day,east,cold,51.3,32.43,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,delivered,5,453.79
24091.0,delhivery,clothing,ev van,two day,east,rainy,198.8,2.29,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000016,no,delivered,3,1000.87
24092.0,xpressbees,cosmetics,van,two day,east,hot,194.1,16.08,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,4,1018.74
24093.0,dhl,cosmetics,van,standard,west,rainy,33.9,19.93,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,3,229.29
24094.0,shadowfax,clothing,ev bike,standard,south,stormy,248.7,10.19,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,delivered,3,1274.07
24095.0,xpressbees,groceries,scooter,two day,central,hot,228.1,29.42,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000016,no,delivered,5,1228.76
24096.0,dhl,documents,scooter,two day,east,hot,122.7,18.88,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,delivered,5,670.14
24097.0,shadowfax,groceries,scooter,standard,west,foggy,107.1,7.31,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,5,557.43
24098.0,fedex,cosmetics,bike,two day,east,rainy,58.5,45.33,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,5,428.49
24099.0,shadowfax,pharmacy,van,two day,south,cold,133.5,15.56,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,4,714.18
24100.0,xpressbees,automobile parts,bike,standard,east,foggy,138.5,1.81,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,5,697.93
24101.0,dhl,pharmacy,van,standard,central,foggy,120.6,40.61,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,3,724.83
24102.0,fedex,electronics,truck,two day,east,stormy,46.7,41.17,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,3,357.01
24103.0,shadowfax,cosmetics,scooter,express,north,clear,37.5,49.38,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000002,no,delivered,3,385.64
24104.0,blue dart,electronics,scooter,standard,west,hot,254.7,7.99,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,4,1297.47
24105.0,blue dart,groceries,truck,same day,south,cold,45.7,42.44,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,delivered,3,455.82
24106.0,delhivery,automobile parts,truck,same day,west,rainy,259.1,22.33,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000008,yes,delayed,3,1462.49
24107.0,blue dart,automobile parts,ev bike,express,central,hot,191.0,15.55,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000005,no,delivered,5,1051.65
24108.0,dhl,clothing,ev van,express,east,hot,203.2,13.96,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000006,no,delivered,4,1107.88
24109.0,ecom express,automobile parts,scooter,express,central,foggy,113.8,2.93,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000004,yes,delayed,2,627.79
24110.0,ecom express,automobile parts,scooter,standard,west,rainy,45.2,12.59,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,delivered,4,263.77
24111.0,xpressbees,fragile items,truck,standard,west,foggy,129.4,31.98,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,delivered,5,742.94
24112.0,shadowfax,fragile items,scooter,same day,central,rainy,185.4,1.65,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,5,1031.95
24113.0,blue dart,electronics,ev bike,express,central,foggy,149.6,14.17,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000004,yes,delayed,3,840.51
24114.0,dhl,clothing,bike,express,west,foggy,265.6,2.15,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000007,yes,delayed,2,1384.45
24115.0,xpressbees,pharmacy,van,express,central,foggy,36.7,23.95,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000002,yes,delayed,2,305.35
24116.0,ecom express,electronics,ev van,standard,west,rainy,219.1,45.27,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000024,no,delivered,4,1231.31
24117.0,ecom express,documents,ev bike,same day,central,cold,161.1,32.81,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,4,1003.93
24118.0,dhl,automobile parts,truck,same day,west,foggy,180.1,6.07,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,5,1018.71
24119.0,fedex,automobile parts,bike,same day,east,stormy,54.2,38.44,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,delayed,2,486.32
24120.0,fedex,documents,ev bike,same day,south,stormy,195.5,28.37,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,delayed,2,1162.61
24121.0,delhivery,furniture,van,same day,central,foggy,157.4,24.46,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,yes,failed,1,960.38
24122.0,blue dart,furniture,ev van,standard,central,foggy,291.9,47.06,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000024,no,delivered,5,1600.68
24123.0,delhivery,documents,ev bike,two day,east,rainy,185.8,2.36,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,delivered,3,936.08
24124.0,xpressbees,documents,ev van,two day,north,cold,158.1,3.63,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,5,801.39
24125.0,ekart,groceries,bike,standard,central,hot,60.2,38.31,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000024,no,delivered,3,415.93
24126.0,xpressbees,pharmacy,ev van,two day,south,hot,48.4,42.07,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000016,no,delivered,5,368.21
24127.0,dhl,fragile items,ev bike,express,west,stormy,139.7,30.35,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000004,yes,delayed,2,839.55
24128.0,amazon logistics,fragile items,scooter,express,south,foggy,210.3,15.08,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000006,yes,delayed,2,1146.74
24129.0,blue dart,electronics,ev van,express,central,stormy,37.1,21.21,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000002,yes,delayed,2,299.13
24130.0,ekart,pharmacy,truck,two day,east,cold,268.8,35.12,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,4,1449.36
24131.0,blue dart,pharmacy,truck,same day,south,clear,255.4,41.52,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,4,1501.56
24132.0,dhl,electronics,ev van,two day,west,rainy,5.2,47.47,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,no,delivered,3,168.41
24133.0,shadowfax,fragile items,truck,same day,west,rainy,236.4,45.38,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000008,yes,delayed,2,1418.14
24134.0,blue dart,pharmacy,truck,express,south,stormy,279.5,37.86,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000007,yes,delayed,3,1561.08
24135.0,xpressbees,cosmetics,ev van,standard,north,rainy,185.4,41.19,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000024,no,delivered,4,1050.57
24136.0,ecom express,pharmacy,ev bike,two day,central,foggy,204.7,29.03,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,4,1110.59
24137.0,delhivery,groceries,truck,standard,central,clear,55.8,49.52,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,delivered,5,428.37
24138.0,delhivery,clothing,ev van,two day,west,cold,159.2,6.58,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,no,delivered,4,815.74
24139.0,ecom express,groceries,ev van,standard,north,cold,134.6,16.13,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,4,721.39
24140.0,shadowfax,cosmetics,truck,two day,central,foggy,92.8,38.1,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,5,578.3
24141.0,ecom express,pharmacy,bike,standard,east,stormy,145.5,13.39,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,delivered,5,767.67
24142.0,xpressbees,pharmacy,ev bike,standard,west,clear,7.4,5.69,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000024,no,delivered,4,95.6674
24143.0,xpressbees,clothing,scooter,express,west,hot,73.3,34.26,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000003,no,delivered,3,519.28
24144.0,blue dart,electronics,truck,two day,east,rainy,102.7,4.38,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,4,526.64
24145.0,fedex,cosmetics,van,two day,south,foggy,56.0,25.71,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,3,357.13
24146.0,dhl,automobile parts,van,standard,central,rainy,47.3,6.9,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,5,257.2
24147.0,amazon logistics,groceries,ev van,same day,east,stormy,163.8,30.82,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,yes,delayed,2,1011.46
24148.0,delhivery,furniture,scooter,same day,central,foggy,284.3,2.58,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,yes,delayed,2,1529.24
24149.0,delhivery,automobile parts,bike,two day,north,hot,161.7,6.61,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,4,828.33
24150.0,shadowfax,documents,truck,standard,west,hot,224.5,37.78,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,3,1235.84
24151.0,ecom express,furniture,truck,standard,north,rainy,104.3,9.67,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,delivered,4,550.51
24152.0,ecom express,electronics,ev van,two day,north,hot,293.3,29.18,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000016,no,delivered,4,1554.04
24153.0,shadowfax,documents,bike,standard,central,hot,107.2,26.28,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,5,614.84
24154.0,dhl,groceries,ev van,two day,north,clear,282.2,24.38,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,3,1484.14
24155.0,ekart,cosmetics,ev van,express,north,clear,260.1,25.7,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000007,yes,delayed,3,1427.6
24156.0,ecom express,documents,scooter,same day,north,clear,251.9,4.63,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,3,1373.39
24157.0,blue dart,furniture,ev bike,express,south,cold,287.2,33.28,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000007,yes,delayed,2,1585.84
24158.0,blue dart,documents,ev van,express,north,rainy,261.1,13.46,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000007,yes,delayed,2,1395.88
24159.0,fedex,clothing,bike,standard,north,cold,279.4,39.48,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,3,1515.44
24160.0,dhl,fragile items,bike,standard,east,foggy,148.8,22.43,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,delivered,4,811.29
24161.0,fedex,cosmetics,truck,express,south,rainy,70.0,27.25,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000003,yes,delayed,2,481.75
24162.0,ecom express,pharmacy,truck,standard,east,stormy,198.0,43.99,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000024,no,delivered,4,1121.97
24163.0,ekart,pharmacy,ev van,two day,north,cold,138.3,12.73,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,delivered,3,729.69
24164.0,amazon logistics,clothing,ev van,two day,west,foggy,26.7,2.29,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000016,no,delivered,4,140.37
24165.0,blue dart,furniture,bike,standard,east,clear,262.4,47.58,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,4,1454.74
24166.0,ekart,cosmetics,ev van,same day,central,hot,3.6,13.47,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000008,no,delivered,4,145.41
24167.0,delhivery,furniture,ev van,same day,central,hot,94.6,33.16,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,delivered,5,672.48
24168.0,xpressbees,cosmetics,truck,two day,south,stormy,9.8,44.84,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,5,183.52
24169.0,amazon logistics,documents,van,two day,south,rainy,115.1,49.03,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,delivered,5,722.59
24170.0,amazon logistics,furniture,truck,two day,central,hot,31.4,17.63,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000016,no,delivered,5,209.89
24171.0,blue dart,groceries,truck,two day,south,cold,224.4,39.99,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,5,1241.97
24172.0,xpressbees,automobile parts,van,same day,central,cold,206.6,27.75,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,delivered,4,1216.25
24173.0,blue dart,clothing,bike,two day,north,rainy,7.8,31.03,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,5,132.09
24174.0,shadowfax,documents,ev bike,express,west,stormy,47.8,25.56,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000002,yes,delayed,2,365.68
24175.0,xpressbees,cosmetics,scooter,standard,east,stormy,43.2,47.06,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,5,357.18
24176.0,blue dart,electronics,scooter,express,central,stormy,237.5,47.41,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000006,yes,failed,2,1379.73
24177.0,delhivery,furniture,van,same day,north,clear,178.4,35.07,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,3,1097.21
24178.0,delhivery,electronics,bike,standard,central,hot,148.5,31.33,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,delivered,3,836.49
24179.0,xpressbees,furniture,van,two day,central,stormy,267.5,2.1,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000016,no,delivered,5,1343.8
24180.0,shadowfax,documents,ev van,two day,east,stormy,78.6,6.5,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,5,412.5
24181.0,blue dart,clothing,ev bike,standard,west,foggy,85.5,21.36,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,5,491.58
24182.0,fedex,furniture,bike,two day,east,cold,239.0,0.67,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,5,1196.98
24183.0,amazon logistics,documents,scooter,two day,west,hot,13.1,6.57,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000016,no,delivered,5,95.6674
24184.0,ekart,electronics,truck,express,east,stormy,210.0,13.36,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000006,yes,delayed,3,1140.08
24185.0,shadowfax,furniture,ev van,two day,west,stormy,164.0,13.91,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000016,no,delivered,3,861.73
24186.0,ekart,pharmacy,van,same day,east,cold,140.2,20.88,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,4,863.64
24187.0,ekart,pharmacy,ev van,express,central,hot,12.9,7.38,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000002,no,delivered,5,136.64
24188.0,dhl,automobile parts,bike,same day,central,foggy,52.7,38.36,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,delivered,5,478.58
24189.0,dhl,cosmetics,ev van,two day,west,foggy,102.4,42.4,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,5,639.2
24190.0,fedex,fragile items,bike,same day,north,rainy,192.1,44.41,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,delayed,3,1193.73
24191.0,blue dart,pharmacy,ev bike,same day,south,hot,63.2,14.22,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000008,no,delivered,4,458.66
24192.0,dhl,cosmetics,bike,same day,south,cold,297.1,2.1,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,4,1605.8
24193.0,shadowfax,fragile items,ev van,same day,north,rainy,279.0,14.5,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000008,yes,failed,1,1538.5
24194.0,dhl,pharmacy,scooter,standard,central,rainy,230.8,26.5,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000024,no,delivered,5,1233.5
24195.0,shadowfax,furniture,van,same day,south,foggy,207.6,41.52,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,yes,delayed,2,1262.56
24196.0,blue dart,cosmetics,truck,same day,west,cold,230.6,44.03,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,delivered,5,1385.09
24197.0,blue dart,automobile parts,bike,standard,central,stormy,216.4,43.51,1970-01-01 00:00:00.000000015,1970-01-01 00:00:00.000000024,no,delivered,5,1212.53
24198.0,amazon logistics,furniture,truck,two day,south,cold,142.7,5.61,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,delivered,3,730.33
24199.0,fedex,documents,scooter,standard,west,rainy,32.2,12.66,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,4,198.98
24200.0,shadowfax,groceries,van,standard,west,foggy,52.8,39.24,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,delivered,5,381.72
24201.0,xpressbees,electronics,scooter,express,west,foggy,256.3,33.06,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000007,yes,delayed,2,1430.68
24202.0,blue dart,documents,ev van,same day,north,cold,273.8,19.99,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,4,1528.97
24203.0,ecom express,fragile items,van,standard,east,cold,134.2,49.52,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,4,820.94
24204.0,dhl,electronics,ev bike,express,east,cold,214.6,17.21,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000006,yes,failed,2,1174.63
24205.0,ecom express,fragile items,bike,standard,north,foggy,232.4,41.5,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000024,no,delivered,4,1286.5
24206.0,dhl,pharmacy,ev bike,two day,central,foggy,176.7,26.77,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,delivered,5,963.81
24207.0,dhl,documents,van,same day,west,hot,26.6,23.28,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,delivered,5,302.84
24208.0,shadowfax,furniture,truck,two day,west,cold,11.3,7.48,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000016,no,delivered,4,95.6674
24209.0,blue dart,fragile items,ev van,express,south,stormy,63.5,47.73,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000003,yes,delayed,2,510.69
24210.0,shadowfax,clothing,ev bike,same day,central,hot,83.2,27.54,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000008,no,delivered,4,598.62
